Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:44:08,90105337,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.74296627956677,0.22196243492214005,4742386.157894736,1.1248475971368758E7,3.0028328E7,51.0,9.0105337E7,4742386.157894736,1.1248475971368758E7,3.0028328E7,51.0,0,0,0,0,0,0,0,0,0,-20,0,0.22196243492214005,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4809.333333333333,2293.4943499676065,7450.0,3315.0,3.0026776666666668E7,1640.8352547813365,3.0028328E7,3.0025059E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:44:08,90101907,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948819707001318,0.04439417691792028,3.0033969E7,4206.524574990618,3.0037322E7,3.0029249E7,9.0101907E7,3.0033969E7,4206.524574990618,3.0037322E7,3.0029249E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439417691792028,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0033969E7,4206.524574990618,3.0037322E7,3.0029249E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:46:08,90137506,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73235136991698,0.22188321917848491,4744079.263157895,1.1253008761909144E7,3.0050112E7,49.0,9.0137506E7,4744079.263157895,1.1253008761909144E7,3.0050112E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22188321917848491,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6091.0,2713.5333054893576,8165.0,3020.0,3.0038657666666668E7,10300.175548665826,3.0050112E7,3.0030157E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:46:08,90134391,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946675781056756,0.04437817747057281,3.0044797E7,11401.557919863408,3.0057928E7,3.0037408E7,9.0134391E7,3.0044797E7,11401.557919863408,3.0057928E7,3.0037408E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437817747057281,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0044797E7,11401.557919863408,3.0057928E7,3.0037408E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:48:08,90121137,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737751755173704,0.2219235205609978,4743217.736842106,1.1251265903734066E7,3.0043741E7,50.0,9.0121137E7,4743217.736842106,1.1251265903734066E7,3.0043741E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219235205609978,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5059.666666666667,2049.035464147298,7165.0,3072.0,3.0033879E7,8631.152819872905,3.0043741E7,3.0027702E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:48:08,90116212,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947875394496164,0.04438712980967287,3.0038737333333332E7,10546.62061199384,3.0050721E7,3.0030868E7,9.0116212E7,3.0038737333333332E7,10546.62061199384,3.0050721E7,3.0030868E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438712980967287,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038737333333332E7,10546.62061199384,3.0050721E7,3.0030868E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:50:08,90119458,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73830579407169,0.22192765517963947,4743129.368421053,1.1250671803135652E7,3.0040787E7,50.0,9.0119458E7,4743129.368421053,1.1250671803135652E7,3.0040787E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192765517963947,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4955.333333333333,2325.831535888473,7595.0,3207.0,3.0032455333333332E7,7259.37382515416,3.0040787E7,3.0027492E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:50:08,90115260,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94793822932986,0.04438759872634224,3.003842E7,8945.98815112115,3.0048252E7,3.003076E7,9.011526E7,3.003842E7,8945.98815112115,3.0048252E7,3.003076E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438759872634224,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.003842E7,8945.98815112115,3.0048252E7,3.003076E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:52:08,90134085,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.733479848383663,0.22189164065957956,4743899.210526315,1.1252990393336551E7,3.0048303E7,49.0,9.0134085E7,4743899.210526315,1.1252990393336551E7,3.0048303E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22189164065957956,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3804.3333333333335,754.7220238825241,4603.0,3103.0,3.0038436666666668E7,9339.840059301516,3.0048303E7,3.0029732E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:52:08,90130320,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946944380093181,0.044380181940993885,3.004344E7,9907.67717479733,3.0052658E7,3.0032963E7,9.013032E7,3.004344E7,9907.67717479733,3.0052658E7,3.0032963E7,0,0,0,0,0,0,0,0,0,-4,0,0.044380181940993885,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.004344E7,9907.67717479733,3.0052658E7,3.0032963E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:54:08,90128314,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.735383710828096,0.22190584858826937,4743595.473684211,1.125245564695094E7,3.0051352E7,48.0,9.0128314E7,4743595.473684211,1.125245564695094E7,3.0051352E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190584858826937,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4735.666666666667,2346.246434911161,7426.0,3114.0,3.003693E7,13122.96810938745,3.0051352E7,3.0025692E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:54:08,90125246,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947279189673446,0.04438268051995109,3.0041748666666668E7,15133.851668803067,3.0058645E7,3.0029438E7,9.0125246E7,3.0041748666666668E7,15133.851668803067,3.0058645E7,3.0029438E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438268051995109,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041748666666668E7,15133.851668803067,3.0058645E7,3.0029438E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:56:09,90104707,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.74317423838912,0.22196398685365015,4742352.999999999,1.124880442679488E7,3.0029048E7,48.0,9.0104707E7,4742352.999999999,1.124880442679488E7,3.0029048E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22196398685365015,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6411.333333333333,2910.6635555029948,8650.0,3121.0,3.0027482E7,1550.7324076061607,3.0029048E7,3.0025947E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:56:09,90096422,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.949181866511857,0.04439687960083476,3.0032140666666668E7,3928.8708725705574,3.0036563E7,3.0029053E7,9.0096422E7,3.0032140666666668E7,3928.8708725705574,3.0036563E7,3.0029053E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439687960083476,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0032140666666668E7,3928.8708725705574,3.0036563E7,3.0029053E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 03:58:09,90121073,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737772873609707,0.22192367816126646,4743214.368421053,1.1251372691549147E7,3.0046034E7,49.0,9.0121073E7,4743214.368421053,1.1251372691549147E7,3.0046034E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192367816126646,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5191.333333333333,2413.3516804090805,7817.0,3070.0,3.0034115333333332E7,10362.609967249242,3.0046034E7,3.0027238E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 03:58:09,90113858,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948030767920291,0.04438828931283799,3.0037952666666668E7,10289.661818219944,3.0049709E7,3.0030585E7,9.0113858E7,3.0037952666666668E7,10289.661818219944,3.0049709E7,3.0030585E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438828931283799,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037952666666668E7,10289.661818219944,3.0049709E7,3.0030585E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:00:09,90117104,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73908260522886,0.22193345227782732,4743005.47368421,1.1250995449215839E7,3.0041145E7,49.0,9.0117104E7,4743005.47368421,1.1250995449215839E7,3.0041145E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22193345227782732,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3612.6666666666665,813.128116186701,4548.0,3074.0,3.0033059E7,7820.605539214978,3.0041145E7,3.0025534E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:00:09,90113821,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948033210133215,0.04438830753830758,3.0037940333333332E7,6903.38180411118,3.0045704E7,3.0032493E7,9.0113821E7,3.0037940333333332E7,6903.38180411118,3.0045704E7,3.0032493E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438830753830758,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037940333333332E7,6903.38180411118,3.0045704E7,3.0032493E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:02:09,90146386,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.729422541686805,0.22186136225139408,4744546.631578948,1.1254844367358183E7,3.0053617E7,48.0,9.0146386E7,4744546.631578948,1.1254844367358183E7,3.0053617E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22186136225139408,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4504.333333333333,2164.442037415956,7001.0,3157.0,3.0043250333333332E7,13923.874544584683,3.0053617E7,3.0027424E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:02:09,90143325,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946086412942944,0.04437377920106674,3.0047775E7,11908.753125327605,3.0057031E7,3.003434E7,9.0143325E7,3.0047775E7,11908.753125327605,3.0057031E7,3.003434E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437377920106674,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0047775E7,11908.753125327605,3.0057031E7,3.003434E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:04:09,90127338,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73570571894623,0.2219082516339271,4743544.105263157,1.1252671700550811E7,3.0044124E7,50.0,9.0127338E7,4743544.105263157,1.1252671700550811E7,3.0044124E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219082516339271,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3417.6666666666665,502.7507666163557,3911.0,2906.0,3.0037365666666668E7,7634.1996524412,3.0044124E7,3.0029085E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:04:09,90123742,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947378438857988,0.04438342118550737,3.0041247333333332E7,6796.412019097527,3.0047065E7,3.0033777E7,9.0123742E7,3.0041247333333332E7,6796.412019097527,3.0047065E7,3.0033777E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438342118550737,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041247333333332E7,6796.412019097527,3.0047065E7,3.0033777E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:06:09,90167658,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.722408892997976,0.2218090215895371,4745666.210526315,1.1257227433116801E7,3.0097089E7,47.0,9.0167658E7,4745666.210526315,1.1257227433116801E7,3.0097089E7,47.0,0,0,0,0,0,0,0,0,0,-20,0,0.2218090215895371,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5150.666666666667,2839.8408992993486,8387.0,3075.0,3.004971E7,41031.58872137417,3.0097089E7,3.0025902E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:06:09,90163579,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94475070693456,0.044363811245780295,3.0054526333333332E7,39486.244216604515,3.0100068E7,3.002985E7,9.0163579E7,3.0054526333333332E7,39486.244216604515,3.0100068E7,3.002985E7,0,0,0,0,0,0,0,0,0,-4,0,0.044363811245780295,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0054526333333332E7,39486.244216604515,3.0100068E7,3.002985E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:08:10,90115877,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.739487526709638,0.22193647407992267,4742940.894736842,1.1251544451383878E7,3.0047704E7,49.0,9.0115877E7,4742940.894736842,1.1251544451383878E7,3.0047704E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22193647407992267,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3028.0,141.4814475470194,3187.0,2916.0,3.0034227666666668E7,12143.089900570338,3.0047704E7,3.0024136E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:08:10,90112726,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948105487342598,0.04438884692046715,3.0037575333333332E7,11986.121988922578,3.0050715E7,3.002724E7,9.0112726E7,3.0037575333333332E7,11986.121988922578,3.0050715E7,3.002724E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438884692046715,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037575333333332E7,11986.121988922578,3.0050715E7,3.002724E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:10:10,90121252,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737713808059393,0.22192323737357755,4743223.789473684,1.1251369329563212E7,3.0042886E7,48.0,9.0121252E7,4743223.789473684,1.1251369329563212E7,3.0042886E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22192323737357755,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5190.0,2388.1559831803283,7918.0,3477.0,3.0034117666666668E7,7830.002703277524,3.0042886E7,3.0027824E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:10:10,90113444,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948058094417077,0.044388493241918486,3.0037814666666668E7,7624.500923557774,3.0046457E7,3.0032039E7,9.0113444E7,3.0037814666666668E7,7624.500923557774,3.0046457E7,3.0032039E7,0,0,0,0,0,0,0,0,0,-4,0,0.044388493241918486,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037814666666668E7,7624.500923557774,3.0046457E7,3.0032039E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:12:10,90122006,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.737465009378507,0.2219213806670038,4743263.47368421,1.125086219024688E7,3.0037975E7,49.0,9.0122006E7,4743263.47368421,1.125086219024688E7,3.0037975E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219213806670038,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6613.666666666667,2915.4760045888447,8785.0,3300.0,3.0033017666666668E7,4588.303208522006,3.0037975E7,3.002892E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:12:10,90114595,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.94798212209687,0.044387926284305004,3.0038198333333332E7,5279.579181462604,3.0041632E7,3.0032119E7,9.0114595E7,3.0038198333333332E7,5279.579181462604,3.0041632E7,3.0032119E7,0,0,0,0,0,0,0,0,0,-4,0,0.044387926284305004,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0038198333333332E7,5279.579181462604,3.0041632E7,3.0032119E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:14:10,90158249,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.725510751656234,0.22183216978847936,4745171.000000001,1.1254607058136454E7,3.0047626E7,50.0,9.0158249E7,4745171.000000001,1.1254607058136454E7,3.0047626E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22183216978847936,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6994.333333333333,3308.3939205199454,9757.0,3328.0,3.0043342333333332E7,7409.138433943135,3.0047626E7,3.0034787E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:14:10,90148334,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.945756024731416,0.04437131361739863,3.0049444666666668E7,9747.250090837586,3.0055424E7,3.0038197E7,9.0148334E7,3.0049444666666668E7,9747.250090837586,3.0055424E7,3.0038197E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437131361739863,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0049444666666668E7,9747.250090837586,3.0055424E7,3.0038197E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:16:10,90144853,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.7299281191351,0.22186513521742612,4744465.947368422,1.1254595670495618E7,3.0051757E7,48.0,9.0144853E7,4744465.947368422,1.1254595670495618E7,3.0051757E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22186513521742612,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4663.333333333333,2890.4851380578543,7999.0,2896.0,3.0042611333333332E7,11245.829730763904,3.0051757E7,3.0030055E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 04:16:10,90141765,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9461893163507495,0.04437454713694589,3.0047255E7,13129.454710687722,3.0059394E7,3.003332E7,9.0141765E7,3.0047255E7,13129.454710687722,3.0059394E7,3.003332E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437454713694589,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0047255E7,13129.454710687722,3.0059394E7,3.003332E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 04:18:10,90130338,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.734715962121435,0.22190086538896595,4743702.0,1.1251729315316208E7,3.005251E7,48.0,9.0130338E7,4743702.0,1.1251729315316208E7,3.005251E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190086538896595,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4497.666666666667,2283.2608990943927,7117.0,2928.0,3.0035403E7,14815.288961069913,3.005251E7,3.0026774E7,BENIGN
