Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.14-115.239.210.141-50885-443-6,192.168.0.14,50885,115.239.210.141,443,6,11/10/2017 12:26:32,8208234,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24365777096510652,8208234.0,0.0,8208234.0,8208234.0,8208234.0,8208234.0,0.0,8208234.0,8208234.0,0,0,0,0,0,0,0,0,0,40,0,0.24365777096510652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50934-6,140.205.60.79,443,192.168.0.14,50934,6,11/10/2017 12:26:38,1729557,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1563654739334985,1729557.0,0.0,1729557.0,1729557.0,1729557.0,1729557.0,0.0,1729557.0,1729557.0,0,0,0,0,0,0,0,0,0,40,0,1.1563654739334985,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,29200,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
134.221.96.11-185.222.5.180-0-0-0,134.221.96.11,0,185.222.5.180,0,0,11/10/2017 12:24:31,102694235,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09737644961277524,1.1410470555555556E7,2.2337356549123388E7,6.7727291E7,155.0,1.02694235E8,1.1410470555555556E7,2.2337356549123388E7,6.7727291E7,155.0,0,0,0,0,0,0,0,0,0,0,0,0.09737644961277524,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,196.5,48.938737212968626,267.0,155.0,2.5673297E7,2.902284623007385E7,6.7727291E7,5372347.0,BENIGN
134.221.96.0-0.0.0.251-0-0-0,134.221.96.0,0,0.0.0.251,0,0,11/10/2017 12:24:38,61067888,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03275043669432288,6.1067888E7,0.0,6.1067888E7,6.1067888E7,6.1067888E7,6.1067888E7,0.0,6.1067888E7,6.1067888E7,0,0,0,0,0,0,0,0,0,0,0,0.03275043669432288,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,6.1067888E7,0.0,6.1067888E7,6.1067888E7,BENIGN
192.168.0.14-61.135.185.23-50939-443-6,192.168.0.14,50939,61.135.185.23,443,6,11/10/2017 12:26:25,17084751,31,50,8963.0,36372.0,1452.0,0.0,289.1290322580645,542.3858246633101,1460.0,0.0,727.44,665.2800594869955,2653.535892914096,4.741069975207716,213559.3875,1115584.0145295244,9955779.0,0.0,7128968.0,237632.26666666666,238783.5892288871,927327.0,25.0,1.6768263E7,342209.4489795918,1432144.7677292447,9996710.0,0.0,0,0,0,0,716,1012,1.8144835707585085,2.9265864044492074,0.0,1460.0,552.8658536585369,652.6157200672475,425907.27807889186,0,0,0,1,0,0,0,0,1.0,559.6913580246913,289.1290322580645,727.44,0,0,0,0,0,0,31,8963,50,36372,64240,984,11,20,7128968.0,0.0,7128968.0,7128968.0,9955779.0,0.0,9955779.0,9955779.0,BENIGN
134.221.96.1-248.181.0.32-0-0-0,134.221.96.1,0,248.181.0.32,0,0,11/10/2017 12:24:29,45068134,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0443772533382456,4.5068134E7,0.0,4.5068134E7,4.5068134E7,4.5068134E7,4.5068134E7,0.0,4.5068134E7,4.5068134E7,0,0,0,0,0,0,0,0,0,0,0,0.0443772533382456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,4.5068134E7,0.0,4.5068134E7,4.5068134E7,BENIGN
192.168.0.14-205.204.101.107-49410-80-6,192.168.0.14,49410,205.204.101.107,80,6,11/10/2017 12:24:42,76908366,9,9,224.0,406.0,74.0,0.0,24.88888888888889,36.83559570729257,135.0,0.0,45.1111111111111,67.41743922095463,8.191566571574281,0.2340447591878366,4524021.529411764,1.0709737898752373E7,3.8269703E7,2.0,7.6908366E7,9613545.749999998,1.4382668282872664E7,3.8269703E7,170917.0,7.6725727E7,9590715.875,1.4522334939150723E7,3.8490678E7,2.0,0,0,0,0,180,192,0.1170223795939183,0.1170223795939183,0.0,135.0,33.210526315789465,52.78423475429469,2786.1754385964914,0,0,0,0,1,0,0,0,1.0,35.05555555555556,24.88888888888889,45.111111111111114,0,0,0,0,0,0,9,224,9,406,64954,24384,4,20,217224.33333333334,108465.12656763617,341157.0,139599.0,2.5114291333333332E7,1.2055849110731037E7,3.8269703E7,1.4593889E7,BENIGN
192.168.0.14-111.174.61.130-50895-443-6,192.168.0.14,50895,111.174.61.130,443,6,11/10/2017 12:26:34,9168283,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2181433535592215,9168283.0,0.0,9168283.0,9168283.0,9168283.0,9168283.0,0.0,9168283.0,9168283.0,0,0,0,0,0,0,0,0,0,40,0,0.2181433535592215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-61.135.185.23-50939-443-6,192.168.0.14,50939,61.135.185.23,443,6,11/10/2017 12:26:42,3028072,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6604862764161487,3028072.0,0.0,3028072.0,3028072.0,3028072.0,3028072.0,0.0,3028072.0,3028072.0,0,0,0,0,0,0,0,0,0,40,0,0.6604862764161487,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.39-50958-443-6,192.168.0.14,50958,103.235.46.39,443,6,11/10/2017 12:26:30,15161647,6,5,568.0,304.0,517.0,0.0,94.66666666666666,207.9035032573205,152.0,0.0,60.8,83.25382874078525,57.51354058038681,0.7255148467709346,1516164.7000000002,4531808.4074631855,1.441013E7,1.0,1.5161647E7,3032329.4,6383612.620114005,1.4450156E7,404.0,501673.0,125418.25,124531.660184268,256632.0,1.0,0,0,0,0,144,112,0.3957353709659643,0.32977947580497025,0.0,517.0,72.66666666666667,151.57736298569444,22975.696969696968,0,0,0,1,0,0,0,0,0.0,79.27272727272727,94.66666666666667,60.8,0,0,0,0,0,0,6,568,5,304,64240,812,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.39-50957-443-6,192.168.0.14,50957,103.235.46.39,443,6,11/10/2017 12:26:30,15163698,6,5,568.0,304.0,517.0,0.0,94.66666666666666,207.9035032573205,152.0,0.0,60.8,83.25382874078525,57.505761457396474,0.7254167156322949,1516369.8,4528277.392697404,1.4400318E7,184.0,1.5163698E7,3032739.6,6383577.966444469,1.4450466E7,184.0,511945.0,127986.25,121674.0989484478,259822.0,1980.0,0,0,0,0,144,112,0.3956818448903427,0.32973487074195224,0.0,517.0,72.66666666666667,151.57736298569444,22975.696969696968,0,0,0,1,0,0,0,0,0.0,79.27272727272727,94.66666666666667,60.8,0,0,0,0,0,0,6,568,5,304,64240,812,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.34-50952-80-6,192.168.0.14,50952,119.146.74.34,80,6,11/10/2017 12:26:29,15942864,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272398735885848,1771429.3333333333,5055003.159827993,1.5247448E7,124.0,1.5942864E7,3188572.8,6742251.661863802,1.5247448E7,98250.0,307999.0,102666.33333333333,4854.016515560421,107864.0,98251.0,0,0,0,0,168,128,0.3763439241531509,0.2508959494354339,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,4,0,64240,65535,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.49-50953-80-6,192.168.0.14,50953,119.146.74.49,80,6,11/10/2017 12:26:29,15913651,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027130480616925,2273378.714285714,5775141.195177763,1.5367876E7,125.0,1.5913651E7,3978412.75,7593438.228403449,1.5367876E7,99801.0,249682.0,124841.0,35399.17967976094,149872.0,99810.0,0,0,0,0,136,96,0.3141956550385578,0.18851739302313467,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,3,0,64240,65535,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.49-50951-80-6,192.168.0.14,50951,119.146.74.49,80,6,11/10/2017 12:26:29,15957950,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013175251207078,2279707.1428571427,5789493.211860759,1.5406593E7,123.0,1.595795E7,3989487.5,7611941.884652059,1.5406593E7,101677.0,241523.0,120761.5,26959.860246299497,139825.0,101698.0,0,0,0,0,136,96,0.3133234532004424,0.18799407192026543,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,3,0,64240,65535,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.232-192.168.0.14-443-50961-6,192.168.0.14,50961,175.100.207.232,443,6,11/10/2017 12:26:32,12547435,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187902547413077,4182478.3333333335,7030009.984762563,1.2298769E7,197.0,1.2547435E7,6273717.5,8520709.54529636,1.2298769E7,248666.0,0,0,0,0,0,0,0,0,0,72,32,0.23909269105598077,0.07969756368532692,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,64240,29200,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.39-50958-443-6,103.235.46.39,443,192.168.0.14,50958,6,11/10/2017 12:26:45,2930,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,682.5938566552901,2930.0,0.0,2930.0,2930.0,2930.0,2930.0,0.0,2930.0,2930.0,0,0,0,0,0,0,0,0,0,40,0,682.5938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,812,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.39-50957-443-6,103.235.46.39,443,192.168.0.14,50957,6,11/10/2017 12:26:45,10945,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,182.7318410232983,10945.0,0.0,10945.0,10945.0,10945.0,10945.0,0.0,10945.0,10945.0,0,0,0,0,0,0,0,0,0,40,0,182.7318410232983,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,812,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.49-50953-80-6,119.146.74.49,80,192.168.0.14,50953,6,11/10/2017 12:26:45,5542,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,360.8805485384338,5542.0,0.0,5542.0,5542.0,5542.0,5542.0,0.0,5542.0,5542.0,0,0,0,0,0,0,0,0,0,40,0,360.8805485384338,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.49-50951-80-6,119.146.74.49,80,192.168.0.14,50951,6,11/10/2017 12:26:45,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.34-50952-80-6,119.146.74.34,80,192.168.0.14,50952,6,11/10/2017 12:26:45,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-123.125.115.164-50972-443-6,192.168.0.14,50972,123.125.115.164,443,6,11/10/2017 12:26:39,6329094,8,11,1621.0,4071.0,970.0,0.0,202.625,358.1080992023019,1460.0,0.0,370.09090909090907,565.1306848058164,899.3388311186403,3.0020094503257493,351616.3333333333,1158916.096736439,4962969.0,1.0,1366122.0,195160.2857142857,180710.22001233013,357235.0,273.0,5995399.0,599539.9,1555083.9922493254,5003722.0,1.0,0,0,0,0,184,232,1.264003979084526,1.7380054712412234,0.0,1460.0,284.59999999999997,476.0898190357295,226661.51578947363,0,0,0,1,0,0,0,0,1.0,299.57894736842104,202.625,370.09090909090907,0,0,0,0,0,0,8,1621,11,4071,64240,584,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-106.39.162.36-50914-443-6,192.168.0.14,50914,106.39.162.36,443,6,11/10/2017 12:26:36,9521175,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2100581073239385,9521175.0,0.0,9521175.0,9521175.0,9521175.0,9521175.0,0.0,9521175.0,9521175.0,0,0,0,0,0,0,0,0,0,40,0,0.2100581073239385,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
134.221.96.11-185.222.2.110-0-0-0,134.221.96.11,0,185.222.2.110,0,0,11/10/2017 12:24:30,21019000,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.19030401065702462,7006333.333333333,1512846.7019471384,8269542.0,5329773.0,2.1019E7,7006333.333333333,1512846.7019471384,8269542.0,5329773.0,0,0,0,0,0,0,0,0,0,0,0,0.19030401065702462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,7006333.333333333,1512846.7019471384,8269542.0,5329773.0,BENIGN
192.168.0.14-111.202.114.35-50930-443-6,192.168.0.14,50930,111.202.114.35,443,6,11/10/2017 12:26:39,7656032,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2612319279752227,7656032.0,0.0,7656032.0,7656032.0,7656032.0,7656032.0,0.0,7656032.0,7656032.0,0,0,0,0,0,0,0,0,0,40,0,0.2612319279752227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50872-80-6,192.168.0.14,50872,222.175.136.73,80,6,11/10/2017 12:26:11,35791498,21,31,354.0,39233.0,354.0,0.0,16.857142857142858,77.2491331435413,1460.0,0.0,1265.5806451612902,496.3064761612223,1106.0447930958353,1.4528590002016681,701794.0784313726,4827631.0195083795,3.449824E7,1.0,1293258.0,64662.90000000001,104868.67298869824,387008.0,79.0,3.5405308E7,1180176.933333333,6293116.720904241,3.4498376E7,1.0,0,0,0,0,588,644,0.5867315193122121,0.866127480889456,0.0,1460.0,746.9245283018867,728.5251658463199,530748.9172714079,0,0,0,1,0,0,0,0,1.0,761.2884615384615,16.857142857142858,1265.5806451612902,0,0,0,0,0,0,21,354,31,39233,64240,62,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50867-80-6,192.168.0.14,50867,222.175.136.73,80,6,11/10/2017 12:26:11,35795289,8,22,354.0,24550.0,354.0,0.0,44.25,125.15790027001891,1460.0,0.0,1115.9090909090908,607.9838585804497,695.7340112549448,0.8380991141040935,1234320.3103448276,6472403.450667187,3.4884434E7,1.0,910855.0,130122.14285714287,143945.37867356557,375952.0,372.0,3.5419626E7,1686648.8571428573,7606865.583607065,3.488458E7,1.0,0,0,0,0,184,464,0.22349309709442494,0.6146060170096685,0.0,1460.0,803.3548387096774,713.5980917569354,509222.2365591397,0,0,0,1,0,0,0,0,2.0,830.1333333333333,44.25,1115.909090909091,0,0,0,0,0,0,8,354,22,24550,64240,62,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50869-80-6,192.168.0.14,50869,222.175.136.73,80,6,11/10/2017 12:26:11,35812361,6,16,354.0,15854.0,354.0,0.0,59.0,144.5198948242075,1460.0,0.0,990.875,691.6973206058655,452.58116324695817,0.6143130300736106,1705350.5238095236,7597630.75762487,3.4861087E7,1.0,951274.0,190254.8,144739.77070660295,384458.0,521.0,3.5428266E7,2361884.3999999994,8991020.998479575,3.4861235E7,1.0,0,0,0,0,156,344,0.16753991729280288,0.44677311278080767,0.0,1460.0,704.695652173913,725.810483327094,526800.8577075097,0,0,0,1,0,0,0,0,2.0,736.7272727272727,59.0,990.875,0,0,0,0,0,0,6,354,16,15854,64240,62,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50871-80-6,192.168.0.14,50871,222.175.136.73,80,6,11/10/2017 12:26:11,35861764,9,20,354.0,21416.0,354.0,0.0,39.333333333333336,118.0,1460.0,0.0,1070.8,641.5599902212042,607.0532392104303,0.8086607228802242,1280777.2857142857,6545759.959592134,3.467714E7,0.0,1184624.0,148078.0,139396.02529996532,386935.0,375.0,3.5475355E7,1867123.9473684211,7945822.223234474,3.4677396E7,0.0,0,0,0,0,216,424,0.2509636726180006,0.5576970502622236,0.0,1460.0,725.6666666666667,721.1148138213802,520006.57471264375,0,0,0,1,0,0,0,0,2.0,750.6896551724138,39.333333333333336,1070.8,0,0,0,0,0,0,9,354,20,21416,64240,62,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50868-80-6,192.168.0.14,50868,222.175.136.73,80,6,11/10/2017 12:26:11,35902528,15,23,354.0,26023.0,354.0,0.0,23.6,91.40240697049504,1460.0,0.0,1131.4347826086955,611.9520796811519,734.6836412188022,1.0584212899994119,970338.5945945946,5677010.330227925,3.456454E7,0.0,1337988.0,95570.57142857143,132341.9776782945,414198.0,125.0,3.5488642E7,1613120.090909091,7360290.463984933,3.4564654E7,0.0,0,0,0,0,440,484,0.4177978776313468,0.6406234123680651,0.0,1460.0,676.333333333333,724.8897677844518,525465.1754385964,0,0,0,1,0,0,0,0,1.0,694.1315789473684,23.6,1131.4347826086957,0,0,0,0,0,0,15,354,23,26023,64240,62,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.73-50870-80-6,192.168.0.14,50870,222.175.136.73,80,6,11/10/2017 12:26:11,36191943,34,44,708.0,55303.0,354.0,0.0,20.823529411764703,84.54673105815698,1460.0,0.0,1256.8863636363637,484.44128527561793,1547.6096433949401,2.1551758080520846,470025.2337662337,3944786.072155881,3.4630754E7,0.0,1561189.0,47308.75757575757,98675.701191463,387422.0,55.0,3.5805233E7,832679.8372093023,5277369.657778051,3.4630945E7,0.0,0,0,0,0,1016,904,0.9394356086380883,1.2157401994139965,0.0,1460.0,708.9999999999999,717.3652290116046,514612.8717948718,0,0,0,1,0,0,0,0,1.0,718.0897435897435,20.823529411764707,1256.8863636363637,0,0,0,0,0,0,34,708,44,55303,64240,66,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.191-50938-443-6,192.168.0.14,50938,103.235.46.191,443,6,11/10/2017 12:26:41,5920957,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.33778323335231114,5920957.0,0.0,5920957.0,5920957.0,5920957.0,5920957.0,0.0,5920957.0,5920957.0,0,0,0,0,0,0,0,0,0,40,0,0.33778323335231114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-103.235.46.191-50970-443-6,192.168.0.14,50970,103.235.46.191,443,6,11/10/2017 12:26:37,10836846,8,11,1800.0,559.0,1232.0,0.0,225.00000000000003,444.44411507924303,285.0,0.0,50.81818181818183,86.18099347514877,217.68326319299916,1.7532776603081746,602047.0,2337602.6274388847,9961999.0,0.0,874845.0,124977.85714285714,119975.07901425274,253752.0,176.0,1.0583398E7,1058339.8,3143681.5893223314,1.0001597E7,0.0,0,0,0,0,184,232,0.7382221727613367,1.0150554875468378,0.0,1232.0,117.95000000000003,291.29013841330453,84849.94473684211,0,0,0,1,0,0,0,0,1.0,124.15789473684211,225.0,50.81818181818182,0,0,0,0,0,0,8,1800,11,559,64240,568,3,20,874845.0,0.0,874845.0,874845.0,9961999.0,0.0,9961999.0,9961999.0,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/10/2017 12:24:48,96736106,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0723618128685064,1.6122684333333334E7,8426079.109321551,2.3129314E7,2181491.0,9.6736106E7,1.6122684333333334E7,8426079.109321551,2.3129314E7,2181491.0,0,0,0,0,0,0,0,0,0,0,0,0.0723618128685064,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,-1,-1,0,0,2181491.0,0.0,2181491.0,2181491.0,1.8910923E7,5517377.092284703,2.3129314E7,1.0787748E7,BENIGN
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,11/10/2017 12:24:43,104085652,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04803736061527481,2.6021413E7,4140444.9594866005,3.0978621E7,2.1009046E7,1.04085652E8,2.6021413E7,4140444.9594866005,3.0978621E7,2.1009046E7,0,0,0,0,0,0,0,0,0,0,0,0.04803736061527481,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,2.6021413E7,4140444.9594866005,3.0978621E7,2.1009046E7,BENIGN
192.168.0.14-111.202.114.35-50921-443-6,192.168.0.14,50921,111.202.114.35,443,6,11/10/2017 12:26:18,31329958,18,23,2445.0,7078.0,1074.0,0.0,135.83333333333331,340.35141873553886,1460.0,0.0,307.73913043478257,493.54802818619606,303.9582753350643,1.3086516107043615,783248.9500000001,4732851.467032625,2.9963389E7,0.0,1366567.0,80386.29411764705,118893.85489627118,322466.0,77.0,3.1007947E7,1409452.1363636362,6387273.262041802,3.0003383E7,0.0,0,0,0,0,468,472,0.5745299754311831,0.7341216352731784,0.0,1460.0,226.73809523809524,432.7817035222266,187300.00290360049,0,0,0,1,0,0,0,0,1.0,232.26829268292684,135.83333333333334,307.7391304347826,0,0,0,0,0,0,18,2445,23,7078,64240,624,4,20,1366567.0,0.0,1366567.0,1366567.0,2.9963389E7,0.0,2.9963389E7,2.9963389E7,BENIGN
134.221.96.8-84.205.0.20-0-0-0,134.221.96.8,0,84.205.0.20,0,0,11/10/2017 12:24:43,91099279,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04390814113907532,3.0366426333333332E7,5.249379461143498E7,9.0981039E7,54520.0,9.1099279E7,3.0366426333333332E7,5.249379461143498E7,9.0981039E7,54520.0,0,0,0,0,0,0,0,0,0,0,0,0.04390814113907532,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,118240.0,0.0,118240.0,118240.0,9.0981039E7,0.0,9.0981039E7,9.0981039E7,BENIGN
134.221.96.8-84.205.0.66-0-0-0,134.221.96.8,0,84.205.0.66,0,0,11/10/2017 12:24:43,90932180,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03299162078815222,4.546609E7,6.4199210370779626E7,9.0861787E7,70393.0,9.093218E7,4.546609E7,6.4199210370779626E7,9.0861787E7,70393.0,0,0,0,0,0,0,0,0,0,0,0,0.03299162078815222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,9.0861787E7,0.0,9.0861787E7,9.0861787E7,BENIGN
