Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.96.255.255-0.96.0.4-0-0-0,0.96.255.255,0,0.96.0.4,0,0,15/12/2017 12:30:00,119959771,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008383852283277,5.99798855E7,61.518289963229634,5.9979929E7,5.9979842E7,1.19959771E8,5.99798855E7,61.518289963229634,5.9979929E7,5.9979842E7,0,0,0,0,0,0,0,0,0,0,0,0.025008383852283277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.99798855E7,61.518289963229634,5.9979929E7,5.9979842E7,BENIGN
131.202.242.189-172.217.12.142-34970-443-6,131.202.242.189,34970,172.217.12.142,443,6,15/12/2017 12:31:21,104851515,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676107636594474,1.74752525E7,2.208681554963784E7,4.5028233E7,27768.0,9.0112023E7,4.50560115E7,14.849242404917497,4.5056022E7,4.5056001E7,1.04823162E8,3.4941054E7,1.7519883593185574E7,4.505689E7,1.4710835E7,0,0,0,0,96,128,0.02861188987111917,0.038149186494825564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,4,0,245,179,0,32,28060.5,413.6574669941303,28353.0,27768.0,4.5027951E7,398.8082245892128,4.5028233E7,4.5027669E7,BENIGN
131.202.242.189-172.217.12.142-34970-443-6,131.202.242.189,34970,172.217.12.142,443,6,15/12/2017 12:33:06,189,3,1,0.0,63.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,0.0,333333.3333333333,21164.021164021164,63.0,103.06793875885944,182.0,2.0,189.0,94.5,123.74368670764582,182.0,7.0,0,0,0,0,0,0,0,0,0,108,32,15873.015873015873,5291.005291005291,0.0,63.0,12.6,28.17445651649735,793.8,0,0,0,0,1,0,0,0,0.0,15.75,0.0,63.0,0,0,0,0,0,0,3,0,1,63,245,179,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-172.217.12.138-56024-443-6,131.202.242.189,56024,172.217.12.138,443,6,15/12/2017 12:30:54,90274583,13,13,1769.0,2332.0,859.0,0.0,136.0769230769231,261.93429886724823,1418.0,0.0,179.3846153846154,386.07307996922435,45.42806916095087,0.2880101921932998,3610983.32,1.2468740180137785E7,4.5083668E7,3.0,9.0247027E7,7520585.583333334,1.7538610493699796E7,4.5111984E7,103.0,9.024659E7,7520549.166666666,1.7538466569056347E7,4.5111224E7,11.0,0,0,0,0,424,424,0.1440050960966499,0.1440050960966499,0.0,1418.0,151.88888888888886,319.13902605090146,101849.71794871797,0,0,0,1,0,0,0,0,1.0,157.73076923076923,136.07692307692307,179.3846153846154,0,0,0,0,0,0,13,1769,13,2332,29200,181,6,32,83317.0,77783.1601440826,138318.0,28316.0,4.50401965E7,61477.984876702,4.5083668E7,4.4996725E7,BENIGN
131.202.242.189-93.184.215.201-42984-443-6,131.202.242.189,42984,93.184.215.201,443,6,15/12/2017 12:30:55,90255943,15,14,1180.0,9767.0,517.0,0.0,78.66666666666666,152.432498722112,4096.0,0.0,697.6428571428572,1454.861643283959,121.28841199963973,0.3213084815921761,3223426.5357142854,1.1810787752824377E7,4.5051668E7,2.0,9.0234339E7,6445309.928571429,1.6368574989998965E7,4.5106952E7,5.0,9.0233952E7,6941073.230769232,1.6919728549330033E7,4.507843E7,2.0,0,0,0,0,320,292,0.16619404220284972,0.15511443938932643,0.0,4096.0,364.8999999999998,1029.7896454097329,1060466.7137931034,0,0,0,1,0,0,0,0,0.0,377.48275862068965,78.66666666666667,697.6428571428571,0,0,0,0,0,0,15,1180,14,9767,29200,290,6,20,76718.0,70648.45272191033,126674.0,26762.0,4.50404515E7,15862.526422357822,4.5051668E7,4.5029235E7,BENIGN
131.202.242.189-162.125.18.133-55322-443-6,131.202.242.189,55322,162.125.18.133,443,6,15/12/2017 12:30:41,73090576,3,3,2331.0,257.0,1037.0,257.0,777.0,450.3332099679081,257.0,0.0,85.66666666666666,148.37901918173384,35.408121561389805,0.08208992634016184,1.46181152E7,3.2646146585181717E7,7.301731E7,1716.0,7.3053635E7,3.65268175E7,5.16541878423367E7,7.3051844E7,1791.0,7.3055967E7,3.65279835E7,5.160370041815998E7,7.301731E7,38657.0,1,0,0,0,96,96,0.04104496317008092,0.04104496317008092,0.0,1037.0,406.42857142857144,445.8317534462438,198765.95238095234,0,1,0,0,1,0,0,0,1.0,474.1666666666667,777.0,85.66666666666667,0,0,0,0,0,0,3,2331,3,257,71,79,2,32,34609.0,0.0,34609.0,34609.0,7.301731E7,0.0,7.301731E7,7.301731E7,BENIGN
131.202.242.189-172.217.12.132-48538-443-6,131.202.242.189,48538,172.217.12.132,443,6,15/12/2017 11:38:53,37443,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,53.41452340891489,37443.0,0.0,37443.0,37443.0,37443.0,37443.0,0.0,37443.0,37443.0,0,0,0,0,0,0,0,0,0,64,0,53.41452340891489,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,170,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-172.217.12.132-48538-443-6,131.202.242.189,48538,172.217.12.132,443,6,15/12/2017 12:33:17,6512,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,4760.44226044226,307.12530712530713,6512.0,0.0,6512.0,6512.0,6512.0,6512.0,0.0,6512.0,6512.0,0,0,0,0,0,1,0,0,0,64,0,307.12530712530713,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,651,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-172.217.12.132-48540-443-6,131.202.242.189,48540,172.217.12.132,443,6,15/12/2017 11:35:08,36330,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55.05092210294522,36330.0,0.0,36330.0,36330.0,36330.0,36330.0,0.0,36330.0,36330.0,0,0,0,0,0,0,0,0,0,64,0,55.05092210294522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-172.217.12.132-48540-443-6,131.202.242.189,48540,172.217.12.132,443,6,15/12/2017 12:33:17,6233,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,4973.527996149527,320.87277394513075,6233.0,0.0,6233.0,6233.0,6233.0,6233.0,0.0,6233.0,6233.0,0,0,0,0,0,1,0,0,0,64,0,320.87277394513075,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,270,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
