Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.243.228-224.0.0.251-5353-5353-17,131.202.243.228,5353,224.0.0.251,5353,17,16/10/2017 10:13:41,80033470,5,0,685.0,0.0,224.0,52.0,137.0,66.85431923219322,0,0,0,0,8.558919162195517,0.0624738624977775,2.00083675E7,6838984.341857617,2.5697581E7,1.185867E7,8.003347E7,2.00083675E7,6838984.341857617,2.5697581E7,1.185867E7,0,0,0,0,0,0,0,0,0,-5,0,0.0624738624977775,0.0,52.0,224.0,140.66666666666666,60.46707092845383,3656.2666666666664,0,0,0,0,0,0,0,0,0.0,168.8,137.0,0.0,-5,0,0,0,0,0,0,5,685,0,0,-1,-1,4,-1,0,0,0,0,2.00083675E7,6838984.341857617,2.5697581E7,1.185867E7,BENIGN
131.202.242.189-175.100.207.231-37090-80-6,131.202.242.189,37090,175.100.207.231,80,6,16/10/2017 10:17:00,5738829,4,4,878.0,302.0,878.0,0.0,219.5,439.0,302.0,0.0,75.5,151.0,205.6168601643297,1.394012611283591,819832.7142857143,1865198.9829494257,5004132.0,16.0,734697.0,244899.0,423718.56684950687,734167.0,60.0,5738375.0,1912791.6666666667,2702085.0697989385,5004148.0,1189.0,0,0,0,0,136,136,0.6970063056417956,0.6970063056417956,0.0,878.0,131.11111111111111,297.358556478725,88422.1111111111,0,0,0,1,0,0,0,0,1.0,147.5,219.5,75.5,136,0,0,0,0,0,0,4,878,4,302,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37096-80-6,131.202.242.189,37096,175.100.207.231,80,6,16/10/2017 10:17:00,5755494,4,4,833.0,410.0,833.0,0.0,208.25,416.5,410.0,0.0,102.5,204.99999999999997,215.96756073414377,1.3899762557306115,822213.4285714286,1862532.9701388606,4997422.0,21.0,758072.0,252690.66666666666,437214.08211691136,757542.0,220.0,5755205.0,1918401.6666666667,2693124.9800371937,4997444.0,1328.0,0,0,0,0,136,136,0.6949881278653057,0.6949881278653057,0.0,833.0,138.11111111111111,293.7509338046623,86289.6111111111,0,0,0,1,0,0,0,0,1.0,155.375,208.25,102.5,136,0,0,0,0,0,0,4,833,4,410,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37126-80-6,131.202.242.189,37126,175.100.207.231,80,6,16/10/2017 10:17:00,5727672,4,4,819.0,529.0,819.0,0.0,204.75,409.5,529.0,0.0,132.25,264.5,235.3486722005031,1.3967280249288017,818238.857142857,1865084.47948687,5003570.0,18.0,724102.0,241367.33333333334,417682.9142128432,723666.0,100.0,5727354.0,1909118.0,2704067.3292943356,5003601.0,1167.0,0,0,0,0,136,136,0.6983640124644008,0.6983640124644008,0.0,819.0,149.77777777777777,305.92105917122547,93587.69444444444,0,0,0,1,0,0,0,0,1.0,168.5,204.75,132.25,136,0,0,0,0,0,0,4,819,4,529,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.241.143-224.0.0.251-5353-5353-17,131.202.241.143,5353,224.0.0.251,5353,17,16/10/2017 10:13:54,96130418,4,0,354.0,0.0,134.0,43.0,88.5,52.53887449625594,0,0,0,0,3.6824972507661413,0.04161013842673606,3.2043472666666668E7,4.132708718420221E7,7.972989E7,6640669.0,9.6130418E7,3.2043472666666668E7,4.132708718420221E7,7.972989E7,6640669.0,0,0,0,0,0,0,0,0,0,-4,0,0.04161013842673606,0.0,43.0,134.0,97.6,49.84275273297012,2484.3,0,0,0,0,0,0,0,0,0.0,122.0,88.5,0.0,-4,0,0,0,0,0,0,4,354,0,0,-1,-1,3,-1,0,0,0,0,3.2043472666666668E7,4.132708718420221E7,7.972989E7,6640669.0,BENIGN
131.202.242.189-175.100.207.231-37082-80-6,131.202.242.189,37082,175.100.207.231,80,6,16/10/2017 10:17:00,6097262,6,6,1666.0,820.0,833.0,0.0,277.66666666666663,430.15935031877046,410.0,0.0,136.66666666666666,211.72308959267212,407.7239915227524,1.9680964997075738,554296.5454545454,1480523.8354715107,4964711.0,11.0,1132551.0,226510.2,326631.6944246225,716688.0,55.0,6096466.0,1219293.2,2136348.9550700043,5004000.0,1379.0,0,0,0,0,200,200,0.9840482498537869,0.9840482498537869,0.0,833.0,191.23076923076925,322.565020279156,104048.19230769231,0,0,0,1,0,0,0,0,1.0,207.16666666666666,277.6666666666667,136.66666666666666,200,0,0,0,0,0,0,6,1666,6,820,29200,35,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37054-80-6,131.202.242.189,37054,175.100.207.231,80,6,16/10/2017 10:16:58,8794953,12,14,5136.0,5588.0,1036.0,0.0,428.0,452.15685130474156,2098.0,0.0,399.14285714285717,694.9454718114283,1219.3356803612255,2.9562409259037543,351798.12,1015070.7915128925,4964169.0,11.0,3830784.0,348253.09090909094,435044.54897250567,1436168.0,54.0,8794620.0,676509.2307692308,1361424.4570330344,5001259.0,1179.0,0,0,0,0,392,456,1.364418888878656,1.5918220370250984,0.0,2098.0,397.18518518518516,578.341397515146,334478.7720797721,0,0,0,1,0,0,0,0,1.0,412.46153846153845,428.0,399.14285714285717,392,0,0,0,0,0,0,12,5136,14,5588,29200,51,6,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37078-80-6,131.202.242.189,37078,175.100.207.231,80,6,16/10/2017 10:17:00,6130967,6,6,1666.0,820.0,833.0,0.0,277.66666666666663,430.15935031877046,410.0,0.0,136.66666666666666,211.72308959267212,405.48252828632087,1.9572768863378323,557360.6363636364,1478350.6690277022,4957222.0,15.0,1173745.0,234749.0,337870.85693575285,740007.0,72.0,6130596.0,1226119.2,2129849.9894232457,4996509.0,1533.0,0,0,0,0,200,200,0.9786384431689161,0.9786384431689161,0.0,833.0,191.23076923076925,322.565020279156,104048.19230769231,0,0,0,1,0,0,0,0,1.0,207.16666666666666,277.6666666666667,136.66666666666666,200,0,0,0,0,0,0,6,1666,6,820,29200,35,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.241.138-224.0.0.251-5353-5353-17,131.202.241.138,5353,224.0.0.251,5353,17,16/10/2017 10:13:54,96129956,4,0,354.0,0.0,134.0,43.0,88.5,52.53887449625594,0,0,0,0,3.682514948826149,0.04161033840481525,3.2043318666666668E7,4.1428957295155674E7,7.9859219E7,6875107.0,9.6129956E7,3.2043318666666668E7,4.1428957295155674E7,7.9859219E7,6875107.0,0,0,0,0,0,0,0,0,0,-4,0,0.04161033840481525,0.0,43.0,134.0,97.6,49.84275273297012,2484.3,0,0,0,0,0,0,0,0,0.0,122.0,88.5,0.0,-4,0,0,0,0,0,0,4,354,0,0,-1,-1,3,-1,0,0,0,0,3.2043318666666668E7,4.1428957295155674E7,7.9859219E7,6875107.0,BENIGN
131.202.242.189-103.235.46.191-36342-443-6,131.202.242.189,36342,103.235.46.191,443,6,16/10/2017 10:16:52,14690321,17,17,3410.0,1089.0,1062.0,0.0,200.58823529411762,380.24795509370085,285.0,0.0,64.05882352941177,98.05640633599322,306.2560715997969,2.3144490852174027,445161.24242424243,1788533.0046848457,9999813.0,1.0,1.4690319E7,918144.9375,2523298.344356515,9999835.0,6.0,1.4417725E7,901107.8125,2549354.5748230005,9999834.0,5.0,0,0,0,0,396,360,1.1572245426087013,1.1572245426087013,0.0,1062.0,128.5428571428572,278.79513275955907,77726.72605042015,0,0,0,1,0,0,0,0,1.0,132.3235294117647,200.58823529411765,64.05882352941177,396,0,0,0,0,0,0,17,3410,17,1089,29200,680,5,20,4690484.0,0.0,4690484.0,4690484.0,9999813.0,0.0,9999813.0,9999813.0,BENIGN
131.202.242.189-175.100.207.231-37090-80-6,131.202.242.189,37090,175.100.207.231,80,6,16/10/2017 10:17:06,1040523,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.92211032336623,1040523.0,0.0,1040523.0,1040523.0,1040523.0,1040523.0,0.0,1040523.0,1040523.0,0,0,0,0,0,0,0,0,0,64,0,1.92211032336623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37096-80-6,131.202.242.189,37096,175.100.207.231,80,6,16/10/2017 10:17:06,996563,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.006897707420404,996563.0,0.0,996563.0,996563.0,996563.0,996563.0,0.0,996563.0,996563.0,0,0,0,0,0,0,0,0,0,64,0,2.006897707420404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37082-80-6,131.202.242.189,37082,175.100.207.231,80,6,16/10/2017 10:17:06,700584,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.8547611706804608,700584.0,0.0,700584.0,700584.0,700584.0,700584.0,0.0,700584.0,700584.0,0,0,0,0,0,0,0,0,0,64,0,2.8547611706804608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37054-80-6,131.202.242.189,37054,175.100.207.231,80,6,16/10/2017 10:17:07,676580,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.956043631203997,676580.0,0.0,676580.0,676580.0,676580.0,676580.0,0.0,676580.0,676580.0,0,0,0,0,0,0,0,0,0,64,0,2.956043631203997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,366,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37078-80-6,131.202.242.189,37078,175.100.207.231,80,6,16/10/2017 10:17:07,668568,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.991468332316234,668568.0,0.0,668568.0,668568.0,668568.0,668568.0,0.0,668568.0,668568.0,0,0,0,0,0,0,0,0,0,64,0,2.991468332316234,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37126-80-6,131.202.242.189,37126,175.100.207.231,80,6,16/10/2017 10:17:06,956605,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.090727102618113,956605.0,0.0,956605.0,956605.0,956605.0,956605.0,0.0,956605.0,956605.0,0,0,0,0,0,0,0,0,0,64,0,2.090727102618113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37118-80-6,131.202.242.189,37118,175.100.207.231,80,6,16/10/2017 10:17:00,8096639,10,10,3340.0,2134.0,863.0,0.0,334.0,431.3498193655199,669.0,0.0,213.4,282.62468241664794,676.0830018480508,2.4701607667082603,426138.89473684214,1305703.8467108626,5745960.0,17.0,2350679.0,261186.55555555556,260333.2614448791,758093.0,54.0,8096259.0,899584.3333333334,1832644.3227345017,5745983.0,1306.0,0,0,0,0,328,328,1.2350803833541302,1.2350803833541302,0.0,863.0,260.66666666666663,356.19662173206154,126876.03333333333,0,0,0,1,0,0,0,0,1.0,273.7,334.0,213.4,328,0,0,0,0,0,0,10,3340,10,2134,29200,42,4,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37118-80-6,131.202.242.189,37118,175.100.207.231,80,6,16/10/2017 10:17:09,34978,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,57.1787981016639,34978.0,0.0,34978.0,34978.0,34978.0,34978.0,0.0,34978.0,34978.0,0,0,0,0,0,0,0,0,0,64,0,57.1787981016639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,265,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.50-224.0.0.251-5353-5353-17,131.202.242.50,5353,224.0.0.251,5353,17,16/10/2017 10:14:03,314983,4,0,1652.0,0.0,1447.0,32.0,413.0,689.855540433406,0,0,0,0,5244.727493229793,12.699098046561243,104994.33333333334,97092.15464873222,191565.0,16.0,314983.0,104994.33333333334,97092.15464873222,191565.0,16.0,0,0,0,0,0,0,0,0,0,-4,0,12.699098046561243,0.0,32.0,1447.0,619.8,755.4844141344015,570756.7,0,0,0,0,0,0,0,0,0.0,774.75,413.0,0.0,-4,0,0,0,0,0,0,4,1652,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-140.205.61.61-49074-80-6,131.202.242.189,49074,140.205.61.61,80,6,16/10/2017 10:17:09,573482,4,4,699.0,240.0,699.0,0.0,174.75,349.5,240.0,0.0,60.0,120.0,1637.3661248304218,13.949871138065362,81926.0,215854.59268606416,571437.0,2.0,573480.0,191160.0,330452.0610572735,572733.0,59.0,572813.0,190937.6666666667,329522.7557686014,571437.0,25.0,0,0,0,0,136,136,6.974935569032681,6.974935569032681,0.0,699.0,104.33333333333336,236.70445707675216,56029.00000000001,0,0,0,1,0,0,0,0,1.0,117.375,174.75,60.0,136,0,0,0,0,0,0,4,699,4,240,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.188-224.0.0.251-5353-5353-17,131.202.242.188,5353,224.0.0.251,5353,17,16/10/2017 10:12:24,18451171,4,0,288.0,0.0,72.0,72.0,72.0,0.0,0,0,0,0,15.608765427408375,0.2167884087140052,6150390.333333333,133349.57905195403,6254807.0,6000177.0,1.8451171E7,6150390.333333333,133349.57905195403,6254807.0,6000177.0,0,0,0,0,0,0,0,0,0,-4,0,0.2167884087140052,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,90.0,72.0,0.0,-4,0,0,0,0,0,0,4,288,0,0,-1,-1,3,-1,0,0,0,0,6150390.333333333,133349.57905195403,6254807.0,6000177.0,BENIGN
131.202.241.145-224.0.0.251-5353-5353-17,131.202.241.145,5353,224.0.0.251,5353,17,16/10/2017 10:13:52,114604497,4,0,529.0,0.0,218.0,43.0,132.25,71.47202249831749,0,0,0,0,4.615874715631796,0.034902644352603374,3.8201499E7,5.0283856798538476E7,9.6194589E7,6741747.0,1.14604497E8,3.8201499E7,5.0283856798538476E7,9.6194589E7,6741747.0,0,0,0,0,0,0,0,0,0,-4,0,0.034902644352603374,0.0,43.0,218.0,132.6,61.901534714415604,3831.7999999999997,0,0,0,0,0,0,0,0,0.0,165.75,132.25,0.0,-4,0,0,0,0,0,0,4,529,0,0,-1,-1,3,-1,0,0,0,0,3.8201499E7,5.0283856798538476E7,9.6194589E7,6741747.0,BENIGN
131.202.242.189-162.125.4.3-57596-443-6,131.202.242.189,57596,162.125.4.3,443,6,16/10/2017 10:15:11,115289742,93,97,53940.0,65503.0,1620.0,0.0,579.9999999999997,620.2642143894601,4101.0,0.0,675.2886597938146,1178.8837053787622,1036.0245233266287,1.6480217294614121,609998.6349206351,1459327.2240998552,8982747.0,10.0,1.15289742E8,1253149.369565217,1896489.5829590731,8982747.0,241.0,1.15260344E8,1200628.583333334,1886140.3589377443,9012175.0,16.0,1,0,0,0,2976,3104,0.8066632675784806,0.8413584618829314,0.0,4101.0,633.0157068062827,945.7276924004341,894400.8681730501,0,1,0,0,1,0,0,0,1.0,636.3473684210526,580.0,675.2886597938144,2976,0,0,0,0,0,0,93,53940,97,65503,1444,360,45,32,7329009.0,6379920.897322138,1.9963112E7,2488274.0,6938335.0,1350556.1857614706,8982747.0,5189254.0,BENIGN
131.202.241.136-224.0.0.251-5353-5353-17,131.202.241.136,5353,224.0.0.251,5353,17,16/10/2017 09:57:59,96505597,7,0,499.0,0.0,134.0,43.0,71.28571428571429,43.23854100882022,0,0,0,0,5.170684556254287,0.07253465309374751,1.6084266166666666E7,3.582437920091873E7,8.915302E7,236051.0,9.6505597E7,1.6084266166666666E7,3.582437920091873E7,8.915302E7,236051.0,0,0,0,0,0,0,0,0,0,-7,0,0.07253465309374751,0.0,43.0,134.0,79.125,45.761610548581004,2094.125,0,0,0,0,0,0,0,0,0.0,90.42857142857143,71.28571428571429,0.0,-7,0,0,0,0,0,0,7,499,0,0,-1,-1,6,-1,7107321.0,0.0,7107321.0,7107321.0,8.915302E7,0.0,8.915302E7,8.915302E7,BENIGN
131.202.242.189-131.202.243.72-37774-139-6,131.202.243.72,139,131.202.242.189,37774,6,16/10/2017 10:14:34,17,1,1,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,235294.11764705883,117647.05882352941,17.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,58823.529411764706,58823.529411764706,0.0,4.0,2.666666666666667,2.309401076758503,5.333333333333333,0,1,0,0,1,0,0,0,1.0,4.0,4.0,0.0,32,0,0,0,0,0,0,1,4,1,0,721,724,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.180-224.0.0.251-5353-5353-17,131.202.242.180,5353,224.0.0.251,5353,17,16/10/2017 10:14:10,98656228,9,0,3057.0,0.0,1452.0,32.0,339.66666666666674,466.47749141839626,0,0,0,0,30.98638638404055,0.09122586766645893,1.23320285E7,3.358843756358358E7,9.5443773E7,27.0,9.8656228E7,1.23320285E7,3.358843756358358E7,9.5443773E7,27.0,0,0,0,0,0,0,0,0,0,-9,0,0.09122586766645893,0.0,32.0,1452.0,450.9,563.1623902372901,317151.8777777778,0,0,0,0,0,0,0,0,0.0,501.0,339.6666666666667,0.0,-9,0,0,0,0,0,0,9,3057,0,0,-1,-1,8,-1,814932.0,0.0,814932.0,814932.0,9.5443773E7,0.0,9.5443773E7,9.5443773E7,BENIGN
131.202.242.189-101.201.39.234-37914-80-6,131.202.242.189,37914,101.201.39.234,80,6,16/10/2017 10:17:08,5874444,4,4,422.0,461.0,422.0,0.0,105.5,211.0,461.0,0.0,115.25,230.5,150.31209762149405,1.3618310090282586,839206.2857142858,1862605.8322488877,4998061.0,16.0,876383.0,292127.6666666667,505398.9292394013,875712.0,67.0,5873856.0,1957952.0,2668814.8017824315,4998081.0,1099.0,0,0,0,0,136,136,0.6809155045141293,0.6809155045141293,0.0,461.0,98.11111111111111,194.9271943857786,37996.61111111111,0,0,0,1,0,0,0,0,1.0,110.375,105.5,115.25,136,0,0,0,0,0,0,4,422,4,461,29200,31,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-101.201.39.234-37914-80-6,131.202.242.189,37914,101.201.39.234,80,6,16/10/2017 10:17:14,303106,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.598351731737412,303106.0,0.0,303106.0,303106.0,303106.0,303106.0,0.0,303106.0,303106.0,0,0,0,0,0,0,0,0,0,64,0,6.598351731737412,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37336-80-6,131.202.242.189,37336,175.100.207.231,80,6,16/10/2017 10:17:15,5771224,4,4,829.0,410.0,829.0,0.0,207.25,414.49999999999994,410.0,0.0,102.5,204.99999999999997,214.68582747784524,1.3861877480409701,824460.5714285714,1615498.9959820318,4258290.0,13.0,1512934.0,504311.3333333333,873137.7905556106,1512524.0,81.0,5770908.0,1923636.0,2158267.626396921,4258313.0,1260.0,0,0,0,0,136,136,0.6930938740204851,0.6930938740204851,0.0,829.0,137.66666666666666,292.56879532855174,85596.5,0,0,0,1,0,0,0,0,1.0,154.875,207.25,102.5,136,0,0,0,0,0,0,4,829,4,410,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37316-80-6,131.202.242.189,37316,175.100.207.231,80,6,16/10/2017 10:17:15,6099696,6,6,1658.0,820.0,829.0,0.0,276.33333333333337,428.09375920079316,410.0,0.0,136.66666666666666,211.72308959267212,406.24975408610527,1.9673111578019626,554517.8181818181,1479446.6724919027,4961247.0,19.0,1138449.0,227689.8,327637.5786867251,717483.0,66.0,6098824.0,1219764.8,2134575.278103047,5001031.0,1294.0,0,0,0,0,200,200,0.9836555789009813,0.9836555789009813,0.0,829.0,190.61538461538458,321.23940668955356,103194.75641025639,0,0,0,1,0,0,0,0,1.0,206.5,276.3333333333333,136.66666666666666,200,0,0,0,0,0,0,6,1658,6,820,29200,35,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37294-80-6,131.202.242.189,37294,175.100.207.231,80,6,16/10/2017 10:17:13,7717387,12,15,5101.0,5568.0,1022.0,0.0,425.0833333333333,448.8096292787548,1794.0,0.0,371.19999999999993,563.5985399960811,1382.4627428947128,3.4985935006239806,296822.57692307694,970191.7598368345,4957219.0,16.0,2760168.0,250924.36363636365,245976.81894002642,720569.0,66.0,7717066.0,551219.0,1300281.6696987676,4998630.0,410.0,0,0,0,0,392,488,1.5549304447217691,1.9436630559022114,0.0,1794.0,381.03571428571433,503.052127638571,253061.44312169313,0,0,0,1,0,0,0,0,1.0,395.14814814814815,425.0833333333333,371.2,392,0,0,0,0,0,0,12,5101,15,5568,29200,51,6,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37328-80-6,131.202.242.189,37328,175.100.207.231,80,6,16/10/2017 10:17:15,6119967,6,6,1703.0,712.0,874.0,0.0,283.83333333333337,439.9429129633374,410.0,0.0,118.66666666666667,186.98306518684166,394.6099709361178,1.9607948866390947,556360.6363636364,1480828.741242435,4965934.0,17.0,1154033.0,230806.6,330709.5874484137,726292.0,57.0,6119473.0,1223894.6,2133614.1048426023,5002721.0,1329.0,0,0,0,0,200,200,0.9803974433195474,0.9803974433195474,0.0,874.0,185.76923076923077,324.2669049425575,105149.02564102564,0,0,0,1,0,0,0,0,1.0,201.25,283.8333333333333,118.66666666666667,200,0,0,0,0,0,0,6,1703,6,712,29200,36,2,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37356-80-6,131.202.242.189,37356,175.100.207.231,80,6,16/10/2017 10:17:15,6519385,7,8,2499.0,1481.0,859.0,0.0,357.0,445.47727214752496,576.0,0.0,185.125,259.3207817687253,610.4870321356999,2.3008305231244974,465670.35714285716,1313721.4524653358,4963711.0,17.0,1555674.0,259279.0,306017.22389172803,732965.0,61.0,6519101.0,931300.1428571428,1815841.500639986,5002268.0,1337.0,0,0,0,0,232,264,1.073720910791432,1.2271096123330651,0.0,859.0,248.74999999999997,350.0208565214365,122514.60000000002,0,0,0,1,0,0,0,0,1.0,265.3333333333333,357.0,185.125,232,0,0,0,0,0,0,7,2499,8,1481,29200,39,3,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37362-80-6,131.202.242.189,37362,175.100.207.231,80,6,16/10/2017 10:17:15,6735675,4,4,815.0,529.0,815.0,0.0,203.75,407.5,529.0,0.0,132.25,264.5,199.5345678050084,1.1877057607440977,962239.2857142857,1893935.972394941,4999506.0,9.0,1736169.0,578723.0,1001864.9812160319,1735577.0,56.0,6735154.0,2245051.333333333,2537973.1402972597,4999515.0,1214.0,0,0,0,0,136,136,0.5938528803720489,0.5938528803720489,0.0,815.0,149.33333333333334,304.8282303199623,92920.25,0,0,0,1,0,0,0,0,1.0,168.0,203.75,132.25,136,0,0,0,0,0,0,4,815,4,529,29200,32,1,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37316-80-6,131.202.242.189,37316,175.100.207.231,80,6,16/10/2017 10:17:21,720393,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.7762624012171138,720393.0,0.0,720393.0,720393.0,720393.0,720393.0,0.0,720393.0,720393.0,0,0,0,0,0,0,0,0,0,64,0,2.7762624012171138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37294-80-6,131.202.242.189,37294,175.100.207.231,80,6,16/10/2017 10:17:21,696419,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.8718343411078675,696419.0,0.0,696419.0,696419.0,696419.0,696419.0,0.0,696419.0,696419.0,0,0,0,0,0,0,0,0,0,64,0,2.8718343411078675,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,378,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-175.100.207.231-37328-80-6,131.202.242.189,37328,175.100.207.231,80,6,16/10/2017 10:17:21,676467,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.95653742163328,676467.0,0.0,676467.0,676467.0,676467.0,676467.0,0.0,676467.0,676467.0,0,0,0,0,0,0,0,0,0,64,0,2.95653742163328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
